,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME
39718,654090.0,CC1=C(C(=NN1C)C)CNC(=O)C2=NN3C(CC(NC3=C2Cl)C4=CC=C(C=C4)OC)C(F)(F)F,Inactive
151398,2921946.0,C1CN(CC1C2=CC=CC=C2)C3=NC(=CS3)C4=CC=C(C=C4)Cl,Inactive
127879,25237254.0,CN1C2=C(C=C(C=C2)/C=N/NC(=O)C3=CC=C(C=C3)N)C4=CC=CC=C41,Inactive
231974,2092395.0,CCOC(=O)NC1=CC(=CC=C1)OCC(=O)NC2=CC=CC=C2OC,Inactive
289753,238338.0,C1=CC=C(C=C1)C(CC2=CN=CC=C2)O,Inactive
238300,46942591.0,CC(C)CNC(=O)C1(CCCCCN1C(=O)C2=CN=CC=C2)C,Inactive
40241,644739.0,COCCCNS(=O)(=O)C1=C2C=CC=C3C2=C(C=C1)SC3=O,Inactive
61387,3240112.0,CC1=CC=C(C=C1)CN2C(CCC2=O)C(=O)NC,Inactive
8605,1168370.0,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C(=O)NNC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCCC4,Inactive
231915,5794045.0,COC1=CC=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)NC(=O)/C=C/C3=CC(=C(C(=C3)OC)OC)OC)N4CCCCC4,Inactive
165832,1744616.0,C1=CC=C(C=C1)CCCNC(=O)C2=CC=C(O2)Br,Inactive
69708,16007451.0,CCN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N3CCOCC3)C(=O)NCCN(CC)CC,Inactive
45704,1265641.0,C1=CC=C(C=C1)CCN2C(=CC(=O)N=C2SCC(=O)NCC3=CC=CC=C3)N,Inactive
338609,8546049.0,C1CN(CCN1CC(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC=C3)C4=CC=CC=N4,Inactive
176468,656367.0,CC1=CC(=NC(=C1C#N)N(C2=CC(=CC=C2)OC)C(=O)C)C,Inactive
38430,3136181.0,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NCCC2=CC=C(C=C2)OC)C3=CC(=C(C=C3)OC)OC,Inactive
120987,24817357.0,CC1=C(OCCO1)C(=O)N2CCCC(C2)N3CCN(CC3)C4=CC=CC=C4F,Inactive
136761,4154665.0,CCOC1=C(C=C2C(=C1)C(=O)N(C(=S)N2)CC3=CC=C(C=C3)C(=O)NCCOC)OCC,Inactive
281262,7293376.0,CCOCCN1C=CC2=C(C1=O)C=CC=C2OCC(=O)NCC3=CC=CC=C3,Inactive
258309,662383.0,C1=CC=C(C=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NCC4=CC=CO4,Inactive
272818,9550845.0,CC1=CC(=NO1)NC(=O)CSC2=NC(=NC3=C2C(=O)N(C(=O)N3C)C)CC(C)(C)C,Inactive
210370,5238140.0,CC1=CC(=C2C(=C1)C(=C(N2)O)N=NC3=CC=C(C=C3)C(=O)O)C,Inactive
52177,5092715.0,CC1=CC(=CC=C1)N2C(=S)NC3C(C2(OC4=CC=CC=C34)C)C(=O)N(C)C,Inactive
62854,3243838.0,CC1=C(C(=CC=C1)C)NC(=O)N2CCC(=CC2)N3C4=CC=CC=C4NC3=O,Inactive
191443,4994639.0,CN(C)S(=O)(=O)C1=CC=CC(=C1)NC(=O)COC(=O)CCC2=CC(=C(C(=C2)OC)OC)OC,Inactive
266645,3320056.0,CCN1C=C(C2=CC=CC=C21)C(=O)N3CCCCC3,Inactive
221876,2500935.0,C1=CC(=C(C(=C1)Cl)C(=O)OCC(=O)NC2=C(C=CS2)C(=O)N)F,Inactive
229671,3310220.0,CCNC(=S)NNC(=O)C1=CC=C(C=C1)S(=O)(=O)NCC2=CC=CO2,Inactive
71899,20969924.0,CC(=O)N1CCOC2=C1C=C(C=C2)S(=O)(=O)NCC3CCC(CC3)C(=O)NCCCOC,Inactive
343835,24687897.0,CC(C)CN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)COC(=O)CNC(=O)C3=CC=CC=C3,Inactive
65276,22427202.0,CC1=CC(=C(C=C1)NS(=O)(=O)C2=C(NC(=O)NC2=O)C)Br,Inactive
235753,49790671.0,C1CN(C[C@@H]1NC2=NC=CN3C2=NC=C3)CC4=CC=CC=C4,Inactive
83390,5309321.0,CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCC(CC3)C(=O)N4CCN(CC4)C5=CC=CC=C5)OC1=O,Inactive
2292,9549416.0,C1=COC(=C1)CNCC2=CC=CS2.Cl,Inactive
58073,3238738.0,CCOC1=CC=CC=C1NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=CC4=NSN=C43,Inactive
296278,44143195.0,CC1=CC2=C(C=C1)OC3=C2N=C(N=C3SCC4=NC5=CC=CC=C5N4)C.C(=O)(C(F)(F)F)O,Inactive
51204,16008687.0,CCOC(=O)CC(C1=CC=C(C=C1)C)NC(=O)CCC2=C(N3C(=NC=N3)N=C2C)C,Inactive
50464,4155543.0,CC1=CC(=C(C(=C1)C)S(=O)(=O)NCC2CCC(CC2)C(=O)NCC3=CC=CC=N3)C,Inactive
104152,16190544.0,C1C[C@@]23[C@@H](C[C@H](N2C1)C4=CSC=C4)CN(C3=O)CC5=CC(=CC=C5)Cl,Inactive
36738,6497674.0,CCN1C(=NN=C1SCC(=O)NC2=NN=CS2)CNC(=O)C3=CC=CC=C3Br,Inactive
39146,7409168.0,C1COCCN1C2=CC=C(C=C2)NC(=O)C3=NC=CN=C3,Inactive
336511,24819418.0,COC(=O)C1=CC=C(C=C1)C(=O)N(CC2=CC=CC=C2)C3=CC=CC=C3,Inactive
295038,334513.0,CN1C(=O)C2=CC=CC=C2CC13C4=CC=CC=C4C(=O)N3C,Inactive
219003,8970888.0,C1CC1C2=NN=C(N2C3CC3)SCC(=O)NC4=CC=C(C=C4)S(=O)(=O)N,Inactive
1175,3188360.0,CCCC1=NC2=C(C=C(C=C2)NC(=O)NCCC(=O)OCC)C(=O)N1CC3=CC=C(C=C3)Cl,Inactive
324916,6472613.0,COC1=C(C=C(C=C1)C2=NC3=CC=CC=C3O2)NC(=O)C4=CN=CC=C4,Inactive
348782,25163746.0,CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)CSC2=CC=CC=C2C,Inactive
199833,2527216.0,COC1=CC(=CC(=C1OC)OC)C(=O)OCC(=O)NC2=C(C=CS2)C(=O)N,Inactive
43223,6603175.0,CC(CN(C)CC1=CC=CC=C1)OC(=O)C2=CC3=C(C=C2)OCCO3.Cl,Inactive
34130,1005088.0,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N3CCN(CC3)CC4=CC=CC=C4,Inactive
135183,1303250.0,CC1=C(C=CC(=C1)S(=O)(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCCCC3)OC,Inactive
56861,4278296.0,C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)CN3C(=O)C4=CC=CC=C4NC3=O,Inactive
125753,772512.0,C1CN(CC2=CC=CC=C21)CCC(=O)NC3=CC=CC=C3,Inactive
209450,2541165.0,CC(=O)C1=CC(=C(C=C1)OC)COC(=O)CN2C=NC3=CC=CC=C3C2=O,Inactive
99374,970921.0,CNC(=S)NC1=CC=C(C=C1)OCC2=CC=CC=C2,Inactive
263876,16066513.0,CC(C)(C)OC[C@@H](C1=NN=C(O1)[C@H](CCC(=O)OC(C)(C)C)NC(=O)C2CCN(CC2)C(=O)OC(C)(C)C)N(C)C,Inactive
282433,975915.0,CC1=CC2=C(C=C1C)OC(=C2C)C(=O)NCC3=CC4=C(C=C3)OCO4,Inactive
187739,3973561.0,CC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)OCC(=O)C3=CC4=C(C=C3)C=C(C=C4)OC,Inactive
133836,871785.0,CC1=CC=C(O1)/C=C/C(=C/C(=O)O)/C,Inactive
239491,46944025.0,COC1=CC(=CC(=C1OC)OC)CNC(=O)NC2=NC(=CS2)C(C3=CC=CC=C3)N,Inactive
262580,46902957.0,COC1=CC=C(C=C1)NC(=O)C[C@@H]2[C@H](CN(C2=O)CCC3=CC=CC=C3)CC4=CC=CC=C4,Inactive
201578,4838569.0,CC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2SCC(=O)N(C)C4CCS(=O)(=O)C4,Inactive
95062,2192908.0,C1COCCN1CC2=CC=C(C=C2)NC(=O)COC3=CC=CC=C3[N+](=O)[O-],Inactive
366615,706522.0,CN1C=C(C2=CC=CC=C21)C=C3C(=O)OC4(CCCCC4)OC3=O,Inactive
72745,20961977.0,CCOCCC1=NN2C(=O)C=C(N=C2S1)CSCC(=O)NC3=CC(=CC(=C3)C)C,Inactive
86419,5728337.0,CN1C(=CC(=O)N(C1=O)C)N/N=C/C2=CC=CS2,Inactive
209637,2998137.0,C=CCN1C(=NN=C1SCC(=O)NC(=O)NC2CCCC2)C3CCCCC3,Inactive
147137,3216052.0,C1CCC(CC1)NC(=O)CN(C2=CC(=CC=C2)F)C(=O)CSC3=NC4=CC=CC=C4O3,Inactive
322209,44505389.0,C[C@H]1CN(C(=O)CCCN2C(=CN=N2)CO[C@@H]1CN(C)C(=O)C3=CC=C(C=C3)N4CCN(CC4)C)[C@@H](C)CO,Inactive
220464,3476819.0,C1CCCC(CC1)NC(=O)COC(=O)COC2=C(C=C(C=C2)Cl)Cl,Inactive
327936,2227241.0,CC1=CC=C(C=C1)S(=O)(=O)NCCSC2=NN=NN2C3=CC(=C(C=C3)Cl)C(=O)O,Inactive
73710,20890351.0,CC1CC(=O)N(C2=CC=CC=C2S1(=O)=O)CC(=O)NC3=C(C=CC(=C3)C)C,Inactive
312909,3679306.0,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2C3CC(C2C(=O)O)C=C3,Inactive
277898,2049446.0,COC1=CC=CC=C1N2C=C(C3=C2NC=NC3=S)C4=CC=CC=C4,Inactive
215470,16246543.0,C=CCNCC1=CC(=O)N2C(=CSC2=N1)C3=CC=CC=C3.C(=O)(C(=O)O)O,Inactive
370032,2801223.0,CN1C2=C(C(=N1)SCC3=C(C=C(C=C3)Cl)Cl)C(=O)N(N=C2)C,Inactive
81389,181503.0,CN1C(=O)C=C(NC1=O)N(C)C2=CC=CC=C2,Inactive
337068,24819888.0,CC1CCCCC1NC(=O)C(C)SC2=NN=NN2C3=CC=C(C=C3)O,Inactive
72860,20937364.0,CCN(C1=CC=C(C=C1)OC)S(=O)(=O)C2=CSC(=C2)C(=O)N3CCCC3,Inactive
239905,46948093.0,COC1=CC=C(C=C1)NC(=O)C2CC3=C(C=CN=C3O2)C4=CC=C(C=C4)Cl,Inactive
101438,1251286.0,CC(=O)CC1=NSC(=N1)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)F,Inactive
269433,5135024.0,COC1=CC=CC(=C1)CN2C(=O)C=CC3=CC=CC=C32,Inactive
282062,16527979.0,CC1CCCCN1C(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O,Inactive
33702,747869.0,CN1C(=C(C=N1)[N+](=O)[O-])C(=O)NC2=CC=CC3=CC=CC=C32,Inactive
152890,2093008.0,C1CC2=C(C1)C=C(C=C2)NC(=O)CC3=CC=C(S3)S(=O)(=O)N4CCOCC4,Inactive
211392,4319882.0,C1CN(CCN1CC(C2=CC=CC=C2)O)C3=CC=C(C=C3)O,Inactive
355704,617669.0,COC1=C(C=CC(=C1)CN2C3=CC=CC=C3N=C2C4=CC(=C(C=C4)O)OC)O,Inactive
54183,16193519.0,CN(CCN1CCOCC1)C2CCN(CC2)C(=O)CNC(=O)/C=C/C3=CC(=C(C=C3)OC)OC,Inactive
249245,720205.0,CC1(CC2=CC=CC=C2C(=N1)C(=O)C3=CC=CC=C3)C,Inactive
78543,4400520.0,CC1CCC(CC1)NS(=O)(=O)C2=CC=CC3=NSN=C32,Inactive
107202,2919102.0,COC1=CC=CC=C1N2C(=O)CC(C2=O)N3CCC4=CC=CC=C43,Inactive
265162,1486019.0,C1COCCN1C(=O)C2=CN(C(=O)C(=C2)Cl)CC3=CC=C(C=C3)Cl,Inactive
62949,3244078.0,C1CN(CCN1C2=CC=C(C=C2)F)C(CNC(=O)C3=CC=CC=C3)C4=CN=CC=C4,Inactive
305436,25067969.0,COC(=O)C1=C(C[C@@H]2CC[C@H]1N2C(=O)NCC3=CC=C(C=C3)F)C4=C(C=C(C=C4)F)OCC5=CC=CC=C5,Inactive
244962,10936336.0,C1=CC=C(C=C1)C(=O)C[N+]2=CC=CC3=CC=CC=C32.[Br-],Inactive
109304,706682.0,CC1=C(C2=NSN=C2C=C1)S(=O)(=O)NCC3=CC=NC=C3,Inactive
343,160505.0,CC1=CC(=C(C(=C1)O)C(=O)C2=C(C=C(C=C2OC)O)C(=O)OC)O,Inactive
207812,2998418.0,CC(C)(C)NC(=O)NC(=O)COC(=O)CN1C2=CC=CC=C2N=C1C(F)(F)F,Inactive
281050,24892396.0,CCN1CCN(CC1)C(=O)C(=O)C2=CN(C3=CC=CC=C32)CC(=O)N4CCCCCC4,Inactive
55258,6616222.0,C1CCN(C1)C(=O)CSC2=NC3=C(C=CC(=C3)C(=O)NCC4CCCO4)C(=O)N2CC5CCCO5,Inactive
205191,2100227.0,C1=CC(=CC(=C1)NS(=O)(=O)C2=C(C=CC(=C2)C(=O)O)Cl)C(=O)NC3=CC=CC(=C3)C(F)(F)F,Inactive
337778,24978749.0,CCN(CC(=O)NC1=C(C=CC=C1F)F)C(=O)C2=CC3=C(C=C2)SC(C(=O)N3)C,Inactive
159266,6602948.0,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCCC(=O)O.Cl,Inactive
126729,46943147.0,CN(CC1CCCN(C1)CCC2=CC=CC=C2F)C(=O)C3=CC4=CC=CC=C4O3,Inactive
230833,2485096.0,CC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)C(=O)OCC(=O)N3CCCC3=O,Inactive
200416,2627344.0,CC1=CC(=C(N1C2CC2)C)C(=O)CSC3=NC(=CC(=N3)N)N,Inactive
323977,6668537.0,CCO[C@@H]1[C@H]([C@@H](C=C(O1)C(=O)NCC2=CC=CC=C2)C3=COC4=CC=CC=C4C3=O)CCCO,Inactive
147926,1485940.0,C1COCCN1C2=C(C=C(S2)C(=O)C3=CC(=C(C=C3)Cl)Cl)C4=CC=CC=N4,Inactive
346970,25162056.0,COC1=C(C=C(C=C1)CCNC(=O)C2=CC=C(C=C2)NC(=O)CC3C(=O)N=C(S3)N4CCCCC4)OC,Inactive
251531,16014993.0,COC1=C(C=CC(=C1)CNC2=CC3=C(C=C2)NC(=O)N3)OCC4=C(C=C(C=C4)F)Cl,Inactive
116027,24790628.0,CC(C)CC1=CC=C(C=C1)CN2CCCC(C2)NC(=O)CCN3CCCO3,Inactive
226289,2548998.0,CC(C)(C)NC(=O)CSC1=NC2=C(O1)C=CC(=C2)S(=O)(=O)N3CCCCC3,Inactive
80789,5307252.0,CCC(C)NC(=O)CN(C1=CC2=C(C=C1)OCO2)S(=O)(=O)C3=C(NN=C3C)C,Inactive
218078,16306185.0,CC1CCCCC1NC(=O)CN2C=C(C=CC2=O)[N+](=O)[O-],Inactive
137,6604165.0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Na+].[Na+].[Fe+2],Inactive
98663,1311090.0,COC1=CC=CC=C1/C=C/C(=O)NCCC2=CCCCC2,Inactive
223282,2431340.0,C1COCCN1C2=CC=C(C=C2)NC(=O)COC(=O)C3=CC=C(O3)Br,Inactive
225380,16278352.0,CC1=C(C(=CC=C1)C(=O)OC(C)C(=O)N2CCC3=CC=CC=C3C2)C,Inactive
167977,1550644.0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N=C/C=C/C3=CC=CC=C3,Inactive
142033,2303772.0,C1=CC2=C(C=C1[N+](=O)[O-])N=NN2O,Inactive
253616,17583364.0,C1CN(CCC1C(=O)NCCC(=O)NCC2=CC(=C(C=C2)Cl)Cl)S(=O)(=O)C3=CC=CC=C3,Inactive
225592,4786590.0,CCOC1=CC=C(C=C1)C(=O)CCC(=O)NCC(=O)NC2=C(C=CC=C2C)C,Inactive
161470,745896.0,C1=CC(=CC=C1C2=CC=C(O2)CCO)Cl,Inactive
263837,9549930.0,C1[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C2=C(S1)C(=CC(=C2)[N+](=O)[O-])I)CCCCN)CC3=CC=C(C=C3)O)C(=O)N,Inactive
208871,2999495.0,CC1CN(CC(O1)C)C(=O)COC(=O)C2(CCCC2)C3=CC=C(C=C3)F,Inactive
345400,7675391.0,CCOC(=O)C1CCN(CC1)C(=O)COC(=O)C2=NN(C(=O)C3=CC=CC=C32)C,Inactive
367513,135543159.0,CC1=CC2=C(C=C1)OC(=O)C(=N2)/C=C(/C3=CC=CS3)\O,Inactive
6574,1430368.0,CCOC1=CC=CC=C1NC(=S)N2CCC(CC2)C3=NC4=CC=CC=C4O3,Inactive
358256,6244455.0,C1=CC(=CC=C1/C=C(\C#N)/C(=O)NCCCN2C=CN=C2)[N+](=O)[O-],Inactive
233836,49786541.0,C1=CC=C2C(=C1)C=CC=C2C3=CN=C(N3)C(C4=CC(=C(C=C4)Cl)F)O,Inactive
333487,4107350.0,CC1=CC=C(C=C1)NC(=O)NC2=NC3=C(S2)C=C(C=C3)S(=O)(=O)C,Inactive
53127,5121711.0,C=CCN1C(=O)C2=C3C(=C(C=C2)N4CCCCC4)C=CC=C3C1=O,Inactive
61203,315735.0,CC(C(=O)N)N1C(=O)C2C3CC(C2C1=O)C=C3,Inactive
33080,3219732.0,COC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)NC3CCCCC3,Inactive
70421,22421605.0,COC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC(=O)N4CCN(CC4)CC5=CC=CC=C5,Inactive
273011,3275623.0,CC1=CC=C(C=C1)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCC3=CC=CS3,Inactive
323114,44505536.0,C[C@H]1CN(C(=O)CCCN2C=C(CO[C@@H]1CN(C)S(=O)(=O)C3=C(ON=C3C)C)N=N2)[C@@H](C)CO,Inactive
302741,24818790.0,CC1=CC(=CC=C1)C2=C(C3=C(O2)C=CC(=C3)N4CCOCC4)C(=O)C5=CN=C(C=C5)OC,Inactive
148567,135501753.0,CN1C2=CC=CC=C2C(=C(S1(=O)=O)C(=S)NC3=CC(=C(C=C3)F)Cl)O,Inactive
354976,1084340.0,C1=CC=C2C=C(C=CC2=C1)OCC3=CC=C(O3)C(=O)OCC4=CC=CC=N4,Inactive
189685,4022728.0,CCOC(=O)C1=C(SC=C1C2CC2)NC(=O)COC(=O)CCS(=O)(=O)C3=CC=C(C=C3)C,Inactive
4971,891134.0,CC(C)C(=O)NC1=CC=CC(=C1)C(=O)NC2=NN=C(S2)C(C)(C)C,Inactive
237198,49792729.0,CC1(CCN(C1)CC2=CC=C(C=C2)C3=CC=CC=N3)OC4=CC=C(C=C4)SC,Inactive
368575,135625843.0,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)N/N=C/C3=CC=C(C=C3)O,Inactive
99378,2956274.0,COCCNC(=S)NC1=CC=CC=C1[N+](=O)[O-],Inactive
290314,229847.0,CC1(CC(=CC(=O)O1)OC)C2=CC=CC=C2,Inactive
141563,5858420.0,COC1=CC=C(C=C1)OCC(=O)N/N=C/2\CCC3=CC=CC=C32,Inactive
288315,351223.0,COC(=O)C1C(=C(C(=C2N1C=CC=C2)C(=O)OC)C(=O)OC)C(=O)OC,Inactive
250819,891922.0,CC1=CC=CC=C1C2=NC(=C(O2)N3CCCCC3)C#N,Inactive
352195,4671832.0,C1=CC=C(C=C1)CN2C(C3=CC=CC=C3C2=O)N=[N+]=[N-],Inactive
225528,16278564.0,CN1C=C(C2=CC=CC=C21)C(=O)OCC(=O)N3CCCCC3,Inactive
235266,49790185.0,CC1=CC=C(C=C1)C2=CN=C(N2)C(C3=CC(=CC(=C3)Cl)F)O,Inactive
326146,15989422.0,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=CC=C(C=C3)CN4C(=O)C5=CC=CC=C5N(C4=O)CC(=O)NC6=CC(=CC=C6)Cl,Inactive
293317,3034531.0,CCCCSC1=NC2=C(N1)C(=S)N(C(=O)N2C)C,Inactive
337299,24671700.0,CC1=C(C=C(C=C1)NC(=S)NC2CCSC3=CC=CC=C23)C,Inactive
131783,1471725.0,CC1=C(C=C(C(=N1)NCC2=CC=CC=C2)C#N)C(=O)OC,Inactive
361778,3680414.0,CCOC(=O)CC1C2=CC3=C(C=C2C(=O)O1)C(OC3=O)CC(=O)OCC,Inactive
241220,42628292.0,C1=CC=C2C(C=CC2=C1)CC3=CN=CS3,Inactive
362065,6881025.0,COC1=C(C=C(C=C1)/C=N/NC(=O)C2=CC=CC=C2O)CN3CCOCC3,Inactive
134592,9550554.0,CC1CCN(CC1)CC(C)CNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=N4,Inactive
44238,6603458.0,CCCC(C1=NN=NN1CC2=CC=CS2)N3CCN(CC3)C4CCCC4.Cl,Inactive
17857,767550.0,C1CCC(CC1)NC(=O)NNC(=O)C2=CC=NC=C2,Inactive
349973,51359042.0,CC1=CC=C(C=C1)CC2=C(N=C3N2C=C(C=C3C)Br)C4=CC=CO4,Inactive
347496,25162489.0,CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)COC(=O)CCCOC3=CC=C(C=C3)OC)C,Inactive
202924,4884337.0,CC1CCC2=C(C1)C=C(S2)C(=O)NC3=CC=C(C=C3)N4CCOCC4,Inactive
114677,2987235.0,C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)NC(=O)NC(=O)C3=CC=CC=C3,Inactive
83783,713184.0,CN1C(=NN=C1SCC(=O)C2=CC3=CC=CC=C3O2)C4=CC=CC=C4,Inactive
60905,3238861.0,CCOC(=O)C(C)SC1=NC=NC2=C1N=NN2C3=CC=C(C=C3)F,Inactive
77287,20889684.0,CC1CCN(CC1)C2=NC3=C(S2)C=C(C=C3)C(=O)NCCCN4CCCCC4C,Inactive
365238,14547.0,C1=CC=NC(=C1)NC2=CC=CC=N2,Inactive
342712,18161640.0,CC1=CC=CC=C1OCC(=O)NCC(C2=CC=C(C=C2)OC)N3CCOCC3,Inactive
312357,5091486.0,COC1=CC2=C(C=C1)C3=C(C(=O)N2)SC4=CC=CC=C43,Inactive
264962,3739207.0,COC(=O)C1=C(C=CS1)N2C=CC=C2C(=O)NCC=C,Inactive
280531,7385159.0,C1CNC(=O)C2=C1C(=CC=C2)OCC(=O)NC3=CC(=CC=C3)F,Inactive
289202,332769.0,C1=CC=C(C(=C1)C(=O)O)NCC2=CC=CO2,Inactive
101893,1853629.0,C1CC2=CC=CC=C2N(C1)C3=NC(=NC(=N3)N)CN4CCN(CC4)CC5=CC=CC=C5,Inactive
